,epsilon,g,gamma_hot,gamma_cold,temperature_hot,temperature_cold,concurrence
1578,1,0.02,0.001,0.1,37.900000000000006,0.25,0.0
1579,1,0.02,0.001,0.1,38.0,0.25,0.0
1580,1,0.02,0.001,0.1,38.1,0.25,0.0
1581,1,0.02,0.001,0.1,38.2,0.25,0.0
1582,1,0.02,0.001,0.1,38.300000000000004,0.25,0.0
1583,1,0.02,0.001,0.1,38.400000000000006,0.25,0.0
1584,1,0.02,0.001,0.1,38.50000000000001,0.25,0.0
1585,1,0.02,0.001,0.1,38.6,0.25,0.0
1586,1,0.02,0.001,0.1,38.7,0.25,0.0
1587,1,0.02,0.001,0.1,38.800000000000004,0.25,0.0
1588,1,0.02,0.001,0.1,38.900000000000006,0.25,0.0
1589,1,0.02,0.001,0.1,39.00000000000001,0.25,0.0
1590,1,0.02,0.001,0.1,39.1,0.25,0.0
1591,1,0.02,0.001,0.1,39.2,0.25,0.0
1592,1,0.02,0.001,0.1,39.300000000000004,0.25,0.0
1593,1,0.02,0.001,0.1,39.400000000000006,0.25,0.0
1594,1,0.02,0.001,0.1,39.50000000000001,0.25,0.0
1595,1,0.02,0.001,0.1,39.6,0.25,0.0
1596,1,0.02,0.001,0.1,39.7,0.25,0.0
1597,1,0.02,0.001,0.1,39.800000000000004,0.25,0.0
1598,1,0.02,0.001,0.1,39.900000000000006,0.25,0.0
1599,1,0.02,0.001,0.1,40.00000000000001,0.25,0.0
1600,1,0.02,0.001,0.1,40.1,0.25,0.0
1601,1,0.02,0.001,0.1,40.2,0.25,0.0
1602,1,0.02,0.001,0.1,40.300000000000004,0.25,0.0
1603,1,0.02,0.001,0.1,40.400000000000006,0.25,0.0
1604,1,0.02,0.001,0.1,40.50000000000001,0.25,0.0
1605,1,0.02,0.001,0.1,40.6,0.25,0.0
1606,1,0.02,0.001,0.1,40.7,0.25,0.0
1607,1,0.02,0.001,0.1,40.800000000000004,0.25,0.0
1608,1,0.02,0.001,0.1,40.900000000000006,0.25,0.0
1609,1,0.02,0.001,0.1,41.00000000000001,0.25,0.0
1610,1,0.02,0.001,0.1,41.1,0.25,0.0
1611,1,0.02,0.001,0.1,41.2,0.25,0.0
1612,1,0.02,0.001,0.1,41.300000000000004,0.25,0.0
1613,1,0.02,0.001,0.1,41.400000000000006,0.25,0.0
1614,1,0.02,0.001,0.1,41.50000000000001,0.25,0.0
1615,1,0.02,0.001,0.1,41.6,0.25,0.0
1616,1,0.02,0.001,0.1,41.7,0.25,0.0
1617,1,0.02,0.001,0.1,41.800000000000004,0.25,0.0
1618,1,0.02,0.001,0.1,41.900000000000006,0.25,0.0
1619,1,0.02,0.001,0.1,42.00000000000001,0.25,0.0
1620,1,0.02,0.001,0.1,42.1,0.25,0.0
1621,1,0.02,0.001,0.1,42.2,0.25,0.0
1622,1,0.02,0.001,0.1,42.300000000000004,0.25,0.0
1623,1,0.02,0.001,0.1,42.400000000000006,0.25,0.0
1624,1,0.02,0.001,0.1,42.50000000000001,0.25,0.0
1625,1,0.02,0.001,0.1,42.6,0.25,0.0
1626,1,0.02,0.001,0.1,42.7,0.25,0.0
1627,1,0.02,0.001,0.1,42.800000000000004,0.25,0.0
1628,1,0.02,0.001,0.1,42.900000000000006,0.25,0.0
1629,1,0.02,0.001,0.1,43.00000000000001,0.25,0.0
1630,1,0.02,0.001,0.1,43.1,0.25,0.0
1631,1,0.02,0.001,0.1,43.2,0.25,0.0
1632,1,0.02,0.001,0.1,43.300000000000004,0.25,0.0
1633,1,0.02,0.001,0.1,43.400000000000006,0.25,0.0
1634,1,0.02,0.001,0.1,43.50000000000001,0.25,0.0
1635,1,0.02,0.001,0.1,43.6,0.25,0.0
1636,1,0.02,0.001,0.1,43.7,0.25,0.0
1637,1,0.02,0.001,0.1,43.800000000000004,0.25,0.0
1638,1,0.02,0.001,0.1,43.900000000000006,0.25,0.0
1639,1,0.02,0.001,0.1,44.00000000000001,0.25,0.0
1640,1,0.02,0.001,0.1,44.1,0.25,0.0
1641,1,0.02,0.001,0.1,44.2,0.25,0.0
1642,1,0.02,0.001,0.1,44.300000000000004,0.25,0.0
1643,1,0.02,0.001,0.1,44.400000000000006,0.25,0.0
1644,1,0.02,0.001,0.1,44.50000000000001,0.25,0.0
1645,1,0.02,0.001,0.1,44.6,0.25,0.0
1646,1,0.02,0.001,0.1,44.7,0.25,0.0
1647,1,0.02,0.001,0.1,44.800000000000004,0.25,0.0
1648,1,0.02,0.001,0.1,44.900000000000006,0.25,0.0
1649,1,0.02,0.001,0.1,45.00000000000001,0.25,0.0
1650,1,0.02,0.001,0.1,45.1,0.25,0.0
1651,1,0.02,0.001,0.1,45.2,0.25,0.0
1652,1,0.02,0.001,0.1,45.300000000000004,0.25,0.0
1653,1,0.02,0.001,0.1,45.400000000000006,0.25,0.0
1654,1,0.02,0.001,0.1,45.50000000000001,0.25,0.0
1655,1,0.02,0.001,0.1,45.6,0.25,0.0
1656,1,0.02,0.001,0.1,45.7,0.25,0.0
1657,1,0.02,0.001,0.1,45.800000000000004,0.25,0.0
1658,1,0.02,0.001,0.1,45.900000000000006,0.25,0.0
1659,1,0.02,0.001,0.1,46.00000000000001,0.25,0.0
1660,1,0.02,0.001,0.1,46.1,0.25,0.0
1661,1,0.02,0.001,0.1,46.2,0.25,0.0
1662,1,0.02,0.001,0.1,46.300000000000004,0.25,0.0
1663,1,0.02,0.001,0.1,46.400000000000006,0.25,0.0
1664,1,0.02,0.001,0.1,46.50000000000001,0.25,0.0
1665,1,0.02,0.001,0.1,46.6,0.25,0.0
1666,1,0.02,0.001,0.1,46.7,0.25,0.0
1667,1,0.02,0.001,0.1,46.800000000000004,0.25,0.0
1668,1,0.02,0.001,0.1,46.900000000000006,0.25,0.0
1669,1,0.02,0.001,0.1,47.00000000000001,0.25,0.0
1670,1,0.02,0.001,0.1,47.1,0.25,0.0
1671,1,0.02,0.001,0.1,47.2,0.25,0.0
1672,1,0.02,0.001,0.1,47.300000000000004,0.25,0.0
1673,1,0.02,0.001,0.1,47.400000000000006,0.25,0.0
1674,1,0.02,0.001,0.1,47.50000000000001,0.25,0.0
1675,1,0.02,0.001,0.1,47.6,0.25,0.0
1676,1,0.02,0.001,0.1,47.7,0.25,0.0
1677,1,0.02,0.001,0.1,47.800000000000004,0.25,0.0
1678,1,0.02,0.001,0.1,47.900000000000006,0.25,0.0
1679,1,0.02,0.001,0.1,48.00000000000001,0.25,0.0
1680,1,0.02,0.001,0.1,48.1,0.25,0.0
1681,1,0.02,0.001,0.1,48.2,0.25,0.0
1682,1,0.02,0.001,0.1,48.300000000000004,0.25,0.0
1683,1,0.02,0.001,0.1,48.400000000000006,0.25,0.0
1684,1,0.02,0.001,0.1,48.50000000000001,0.25,0.0
1685,1,0.02,0.001,0.1,48.6,0.25,0.0
1686,1,0.02,0.001,0.1,48.7,0.25,0.0
1687,1,0.02,0.001,0.1,48.800000000000004,0.25,0.0
1688,1,0.02,0.001,0.1,48.900000000000006,0.25,0.0
1689,1,0.02,0.001,0.1,49.00000000000001,0.25,0.0
1690,1,0.02,0.001,0.1,49.1,0.25,0.0
1691,1,0.02,0.001,0.1,49.2,0.25,0.0
1692,1,0.02,0.001,0.1,49.300000000000004,0.25,0.0
1693,1,0.02,0.001,0.1,49.400000000000006,0.25,0.0
1694,1,0.02,0.001,0.1,49.50000000000001,0.25,0.0
1695,1,0.02,0.001,0.1,49.6,0.25,0.0
1696,1,0.02,0.001,0.1,49.7,0.25,0.0
1697,1,0.02,0.001,0.1,49.800000000000004,0.25,0.0
1698,1,0.02,0.001,0.1,49.900000000000006,0.25,0.0
1699,1,0.02,0.001,0.1,50.00000000000001,0.25,0.0
1700,1,0.02,0.001,0.1,50.1,0.25,0.0
1701,1,0.02,0.001,0.1,50.2,0.25,0.0
1702,1,0.02,0.001,0.1,50.300000000000004,0.25,0.0
1703,1,0.02,0.001,0.1,50.400000000000006,0.25,0.0
1704,1,0.02,0.001,0.1,50.50000000000001,0.25,0.0
1705,1,0.02,0.001,0.1,50.6,0.25,0.0
1706,1,0.02,0.001,0.1,50.7,0.25,0.0
1707,1,0.02,0.001,0.1,50.800000000000004,0.25,0.0
1708,1,0.02,0.001,0.1,50.900000000000006,0.25,0.0
1709,1,0.02,0.001,0.1,51.00000000000001,0.25,0.0
1710,1,0.02,0.001,0.1,51.1,0.25,0.0
1711,1,0.02,0.001,0.1,51.2,0.25,0.0
1712,1,0.02,0.001,0.1,51.300000000000004,0.25,0.0
1713,1,0.02,0.001,0.1,51.400000000000006,0.25,0.0
1714,1,0.02,0.001,0.1,51.50000000000001,0.25,0.0
1715,1,0.02,0.001,0.1,51.6,0.25,0.0
1716,1,0.02,0.001,0.1,51.7,0.25,0.0
1717,1,0.02,0.001,0.1,51.800000000000004,0.25,0.0
1718,1,0.02,0.001,0.1,51.900000000000006,0.25,0.0
1719,1,0.02,0.001,0.1,52.00000000000001,0.25,0.0
1720,1,0.02,0.001,0.1,52.1,0.25,0.0
1721,1,0.02,0.001,0.1,52.2,0.25,0.0
1722,1,0.02,0.001,0.1,52.300000000000004,0.25,0.0
1723,1,0.02,0.001,0.1,52.400000000000006,0.25,0.0
1724,1,0.02,0.001,0.1,52.50000000000001,0.25,0.0
1725,1,0.02,0.001,0.1,52.6,0.25,0.0
1726,1,0.02,0.001,0.1,52.7,0.25,0.0
1727,1,0.02,0.001,0.1,52.800000000000004,0.25,0.0
1728,1,0.02,0.001,0.1,52.900000000000006,0.25,0.0
1729,1,0.02,0.001,0.1,53.00000000000001,0.25,0.0
1730,1,0.02,0.001,0.1,53.1,0.25,0.0
1731,1,0.02,0.001,0.1,53.2,0.25,0.0
1732,1,0.02,0.001,0.1,53.300000000000004,0.25,0.0
1733,1,0.02,0.001,0.1,53.400000000000006,0.25,0.0
1734,1,0.02,0.001,0.1,53.50000000000001,0.25,0.0
1735,1,0.02,0.001,0.1,53.6,0.25,0.0
1736,1,0.02,0.001,0.1,53.7,0.25,0.0
1737,1,0.02,0.001,0.1,53.800000000000004,0.25,0.0
1738,1,0.02,0.001,0.1,53.900000000000006,0.25,0.0
1739,1,0.02,0.001,0.1,54.00000000000001,0.25,0.0
1740,1,0.02,0.001,0.1,54.1,0.25,0.0
1741,1,0.02,0.001,0.1,54.2,0.25,0.0
1742,1,0.02,0.001,0.1,54.300000000000004,0.25,0.0
1743,1,0.02,0.001,0.1,54.400000000000006,0.25,0.0
1744,1,0.02,0.001,0.1,54.50000000000001,0.25,0.0
1745,1,0.02,0.001,0.1,54.6,0.25,0.0
1746,1,0.02,0.001,0.1,54.7,0.25,0.0
1747,1,0.02,0.001,0.1,54.800000000000004,0.25,0.0
1748,1,0.02,0.001,0.1,54.900000000000006,0.25,0.0
1749,1,0.02,0.001,0.1,55.00000000000001,0.25,0.0
1750,1,0.02,0.001,0.1,55.1,0.25,0.0
1751,1,0.02,0.001,0.1,55.2,0.25,0.0
1752,1,0.02,0.001,0.1,55.300000000000004,0.25,0.0
1753,1,0.02,0.001,0.1,55.400000000000006,0.25,0.0
1754,1,0.02,0.001,0.1,55.50000000000001,0.25,0.0
1755,1,0.02,0.001,0.1,55.6,0.25,0.0
1756,1,0.02,0.001,0.1,55.7,0.25,0.0
1757,1,0.02,0.001,0.1,55.800000000000004,0.25,0.0
1758,1,0.02,0.001,0.1,55.900000000000006,0.25,0.0
1759,1,0.02,0.001,0.1,56.00000000000001,0.25,0.0
1760,1,0.02,0.001,0.1,56.1,0.25,0.0
1761,1,0.02,0.001,0.1,56.2,0.25,0.0
1762,1,0.02,0.001,0.1,56.300000000000004,0.25,0.0
1763,1,0.02,0.001,0.1,56.400000000000006,0.25,0.0
1764,1,0.02,0.001,0.1,56.50000000000001,0.25,0.0
1765,1,0.02,0.001,0.1,56.6,0.25,0.0
1766,1,0.02,0.001,0.1,56.7,0.25,0.0
1767,1,0.02,0.001,0.1,56.800000000000004,0.25,0.0
1768,1,0.02,0.001,0.1,56.900000000000006,0.25,0.0
1769,1,0.02,0.001,0.1,57.00000000000001,0.25,0.0
1770,1,0.02,0.001,0.1,57.1,0.25,0.0
1771,1,0.02,0.001,0.1,57.2,0.25,0.0
1772,1,0.02,0.001,0.1,57.300000000000004,0.25,0.0
1773,1,0.02,0.001,0.1,57.400000000000006,0.25,0.0
1774,1,0.02,0.001,0.1,57.50000000000001,0.25,0.0
1775,1,0.02,0.001,0.1,57.6,0.25,0.0
1776,1,0.02,0.001,0.1,57.7,0.25,0.0
1777,1,0.02,0.001,0.1,57.800000000000004,0.25,0.0
1778,1,0.02,0.001,0.1,57.900000000000006,0.25,0.0
1779,1,0.02,0.001,0.1,58.00000000000001,0.25,0.0
1780,1,0.02,0.001,0.1,58.1,0.25,0.0
1781,1,0.02,0.001,0.1,58.2,0.25,0.0
1782,1,0.02,0.001,0.1,58.300000000000004,0.25,0.0
1783,1,0.02,0.001,0.1,58.400000000000006,0.25,0.0
1784,1,0.02,0.001,0.1,58.50000000000001,0.25,0.0
1785,1,0.02,0.001,0.1,58.6,0.25,0.0
1786,1,0.02,0.001,0.1,58.7,0.25,0.0
1787,1,0.02,0.001,0.1,58.800000000000004,0.25,0.0
1788,1,0.02,0.001,0.1,58.900000000000006,0.25,0.0
1789,1,0.02,0.001,0.1,59.00000000000001,0.25,0.0
1790,1,0.02,0.001,0.1,59.1,0.25,0.0
1791,1,0.02,0.001,0.1,59.2,0.25,0.0
1792,1,0.02,0.001,0.1,59.300000000000004,0.25,0.0
1793,1,0.02,0.001,0.1,59.400000000000006,0.25,0.0
1794,1,0.02,0.001,0.1,59.50000000000001,0.25,0.0
1795,1,0.02,0.001,0.1,59.6,0.25,0.0
1796,1,0.02,0.001,0.1,59.7,0.25,0.0
1797,1,0.02,0.001,0.1,59.800000000000004,0.25,0.0
1798,1,0.02,0.001,0.1,59.900000000000006,0.25,0.0
1799,1,0.02,0.001,0.1,60.00000000000001,0.25,0.0
1800,1,0.02,0.001,0.1,0.1,0.32,0.0
1801,1,0.02,0.001,0.1,0.2,0.32,0.0
1802,1,0.02,0.001,0.1,0.30000000000000004,0.32,0.0
1803,1,0.02,0.001,0.1,0.4,0.32,0.0
1804,1,0.02,0.001,0.1,0.5,0.32,0.0
1805,1,0.02,0.001,0.1,0.6,0.32,0.0
1806,1,0.02,0.001,0.1,0.7000000000000001,0.32,0.0
1807,1,0.02,0.001,0.1,0.8,0.32,0.0
1808,1,0.02,0.001,0.1,0.9,0.32,0.0
1809,1,0.02,0.001,0.1,1.0,0.32,0.0
1810,1,0.02,0.001,0.1,1.1,0.32,0.0
1811,1,0.02,0.001,0.1,1.2000000000000002,0.32,0.0
1812,1,0.02,0.001,0.1,1.3000000000000003,0.32,0.0
1813,1,0.02,0.001,0.1,1.4000000000000001,0.32,0.0
1814,1,0.02,0.001,0.1,1.5000000000000002,0.32,0.0
1815,1,0.02,0.001,0.1,1.6,0.32,0.0
1816,1,0.02,0.001,0.1,1.7000000000000002,0.32,0.0
1817,1,0.02,0.001,0.1,1.8000000000000003,0.32,0.0
1818,1,0.02,0.001,0.1,1.9000000000000001,0.32,0.0
1819,1,0.02,0.001,0.1,2.0,0.32,0.0
1820,1,0.02,0.001,0.1,2.1,0.32,0.0
1821,1,0.02,0.001,0.1,2.2,0.32,0.0
1822,1,0.02,0.001,0.1,2.3000000000000003,0.32,0.0
1823,1,0.02,0.001,0.1,2.4000000000000004,0.32,0.0
1824,1,0.02,0.001,0.1,2.5000000000000004,0.32,0.0
1825,1,0.02,0.001,0.1,2.6,0.32,0.0
1826,1,0.02,0.001,0.1,2.7,0.32,0.0
1827,1,0.02,0.001,0.1,2.8000000000000003,0.32,0.0
1828,1,0.02,0.001,0.1,2.9000000000000004,0.32,0.0
1829,1,0.02,0.001,0.1,3.0000000000000004,0.32,0.0
1830,1,0.02,0.001,0.1,3.1,0.32,0.0
1831,1,0.02,0.001,0.1,3.2,0.32,0.0
1832,1,0.02,0.001,0.1,3.3000000000000003,0.32,0.0
1833,1,0.02,0.001,0.1,3.4000000000000004,0.32,0.0
1834,1,0.02,0.001,0.1,3.5000000000000004,0.32,0.0
1835,1,0.02,0.001,0.1,3.6,0.32,0.0
1836,1,0.02,0.001,0.1,3.7,0.32,0.0
1837,1,0.02,0.001,0.1,3.8000000000000003,0.32,0.0
1838,1,0.02,0.001,0.1,3.9000000000000004,0.32,0.0
1839,1,0.02,0.001,0.1,4.0,0.32,0.0
1840,1,0.02,0.001,0.1,4.1,0.32,0.0
1841,1,0.02,0.001,0.1,4.2,0.32,0.0
1842,1,0.02,0.001,0.1,4.3,0.32,0.0
1843,1,0.02,0.001,0.1,4.3999999999999995,0.32,0.0
1844,1,0.02,0.001,0.1,4.5,0.32,0.0
1845,1,0.02,0.001,0.1,4.6,0.32,0.0
1846,1,0.02,0.001,0.1,4.7,0.32,0.0
1847,1,0.02,0.001,0.1,4.8,0.32,0.0
1848,1,0.02,0.001,0.1,4.9,0.32,0.0
1849,1,0.02,0.001,0.1,5.0,0.32,0.0
1850,1,0.02,0.001,0.1,5.1,0.32,0.0
1851,1,0.02,0.001,0.1,5.2,0.32,0.0
1852,1,0.02,0.001,0.1,5.3,0.32,0.0
1853,1,0.02,0.001,0.1,5.4,0.32,0.0
1854,1,0.02,0.001,0.1,5.5,0.32,0.0
1855,1,0.02,0.001,0.1,5.6,0.32,0.0
1856,1,0.02,0.001,0.1,5.7,0.32,0.0
1857,1,0.02,0.001,0.1,5.8,0.32,0.0
1858,1,0.02,0.001,0.1,5.9,0.32,0.0
1859,1,0.02,0.001,0.1,6.0,0.32,0.0
1860,1,0.02,0.001,0.1,6.1,0.32,0.0
1861,1,0.02,0.001,0.1,6.2,0.32,0.0
1862,1,0.02,0.001,0.1,6.3,0.32,0.0
1863,1,0.02,0.001,0.1,6.4,0.32,0.0
1864,1,0.02,0.001,0.1,6.5,0.32,0.0
1865,1,0.02,0.001,0.1,6.6,0.32,0.0
1866,1,0.02,0.001,0.1,6.7,0.32,0.0
1867,1,0.02,0.001,0.1,6.8,0.32,0.0
1868,1,0.02,0.001,0.1,6.9,0.32,0.0
1869,1,0.02,0.001,0.1,7.0,0.32,0.0
1870,1,0.02,0.001,0.1,7.1,0.32,0.0
1871,1,0.02,0.001,0.1,7.2,0.32,0.0
1872,1,0.02,0.001,0.1,7.3,0.32,0.0
1873,1,0.02,0.001,0.1,7.4,0.32,0.0
1874,1,0.02,0.001,0.1,7.5,0.32,0.0
1875,1,0.02,0.001,0.1,7.6,0.32,0.0
1876,1,0.02,0.001,0.1,7.7,0.32,0.0
1877,1,0.02,0.001,0.1,7.8,0.32,0.0
1878,1,0.02,0.001,0.1,7.9,0.32,0.0
1879,1,0.02,0.001,0.1,8.0,0.32,0.0
1880,1,0.02,0.001,0.1,8.1,0.32,0.0
1881,1,0.02,0.001,0.1,8.2,0.32,0.0
1882,1,0.02,0.001,0.1,8.3,0.32,0.0
1883,1,0.02,0.001,0.1,8.4,0.32,0.0
1884,1,0.02,0.001,0.1,8.5,0.32,0.0
1885,1,0.02,0.001,0.1,8.6,0.32,0.0
1886,1,0.02,0.001,0.1,8.7,0.32,0.0
1887,1,0.02,0.001,0.1,8.8,0.32,0.0
1888,1,0.02,0.001,0.1,8.9,0.32,0.0
1889,1,0.02,0.001,0.1,9.0,0.32,0.0
1890,1,0.02,0.001,0.1,9.1,0.32,0.0
1891,1,0.02,0.001,0.1,9.2,0.32,0.0
1892,1,0.02,0.001,0.1,9.3,0.32,0.0
1893,1,0.02,0.001,0.1,9.4,0.32,0.0
1894,1,0.02,0.001,0.1,9.5,0.32,0.0
1895,1,0.02,0.001,0.1,9.6,0.32,0.0
1896,1,0.02,0.001,0.1,9.700000000000001,0.32,0.0
1897,1,0.02,0.001,0.1,9.8,0.32,0.0
1898,1,0.02,0.001,0.1,9.9,0.32,0.0
1899,1,0.02,0.001,0.1,10.0,0.32,0.0
1900,1,0.02,0.001,0.1,10.1,0.32,0.0
1901,1,0.02,0.001,0.1,10.200000000000001,0.32,0.0
1902,1,0.02,0.001,0.1,10.3,0.32,0.0
1903,1,0.02,0.001,0.1,10.4,0.32,0.0
1904,1,0.02,0.001,0.1,10.5,0.32,0.0
1905,1,0.02,0.001,0.1,10.6,0.32,0.0
1906,1,0.02,0.001,0.1,10.700000000000001,0.32,0.0
1907,1,0.02,0.001,0.1,10.8,0.32,0.0
1908,1,0.02,0.001,0.1,10.9,0.32,0.0
1909,1,0.02,0.001,0.1,11.0,0.32,0.0
1910,1,0.02,0.001,0.1,11.1,0.32,0.0
1911,1,0.02,0.001,0.1,11.200000000000001,0.32,0.0
1912,1,0.02,0.001,0.1,11.3,0.32,0.0
1913,1,0.02,0.001,0.1,11.4,0.32,0.0
1914,1,0.02,0.001,0.1,11.5,0.32,0.0
1915,1,0.02,0.001,0.1,11.6,0.32,0.0
1916,1,0.02,0.001,0.1,11.700000000000001,0.32,0.0
1917,1,0.02,0.001,0.1,11.8,0.32,0.0
1918,1,0.02,0.001,0.1,11.9,0.32,0.0
1919,1,0.02,0.001,0.1,12.0,0.32,0.0
1920,1,0.02,0.001,0.1,12.1,0.32,0.0
1921,1,0.02,0.001,0.1,12.200000000000001,0.32,0.0
1922,1,0.02,0.001,0.1,12.3,0.32,0.0
1923,1,0.02,0.001,0.1,12.4,0.32,0.0
1924,1,0.02,0.001,0.1,12.5,0.32,0.0
1925,1,0.02,0.001,0.1,12.6,0.32,0.0
1926,1,0.02,0.001,0.1,12.700000000000001,0.32,0.0
1927,1,0.02,0.001,0.1,12.8,0.32,0.0
1928,1,0.02,0.001,0.1,12.9,0.32,0.0
1929,1,0.02,0.001,0.1,13.0,0.32,0.0
1930,1,0.02,0.001,0.1,13.1,0.32,0.0
1931,1,0.02,0.001,0.1,13.200000000000001,0.32,0.0
1932,1,0.02,0.001,0.1,13.3,0.32,0.0
1933,1,0.02,0.001,0.1,13.4,0.32,0.0
1934,1,0.02,0.001,0.1,13.5,0.32,0.0
1935,1,0.02,0.001,0.1,13.6,0.32,0.0
1936,1,0.02,0.001,0.1,13.700000000000001,0.32,0.0
1937,1,0.02,0.001,0.1,13.8,0.32,0.0
1938,1,0.02,0.001,0.1,13.9,0.32,0.0
1939,1,0.02,0.001,0.1,14.0,0.32,0.0
1940,1,0.02,0.001,0.1,14.1,0.32,0.0
1941,1,0.02,0.001,0.1,14.200000000000001,0.32,0.0
1942,1,0.02,0.001,0.1,14.3,0.32,0.0
1943,1,0.02,0.001,0.1,14.4,0.32,0.0
1944,1,0.02,0.001,0.1,14.5,0.32,0.0
1945,1,0.02,0.001,0.1,14.6,0.32,0.0
1946,1,0.02,0.001,0.1,14.700000000000001,0.32,0.0
1947,1,0.02,0.001,0.1,14.8,0.32,0.0
1948,1,0.02,0.001,0.1,14.9,0.32,0.0
1949,1,0.02,0.001,0.1,15.0,0.32,0.0
1950,1,0.02,0.001,0.1,15.1,0.32,0.0
1951,1,0.02,0.001,0.1,15.200000000000001,0.32,0.0
1952,1,0.02,0.001,0.1,15.3,0.32,0.0
1953,1,0.02,0.001,0.1,15.4,0.32,0.0
1954,1,0.02,0.001,0.1,15.5,0.32,0.0
1955,1,0.02,0.001,0.1,15.6,0.32,0.0
1956,1,0.02,0.001,0.1,15.700000000000001,0.32,0.0
1957,1,0.02,0.001,0.1,15.8,0.32,0.0
1958,1,0.02,0.001,0.1,15.9,0.32,0.0
1959,1,0.02,0.001,0.1,16.0,0.32,0.0
1960,1,0.02,0.001,0.1,16.1,0.32,0.0
1961,1,0.02,0.001,0.1,16.200000000000003,0.32,0.0
1962,1,0.02,0.001,0.1,16.3,0.32,0.0
1963,1,0.02,0.001,0.1,16.400000000000002,0.32,0.0
1964,1,0.02,0.001,0.1,16.500000000000004,0.32,0.0
1965,1,0.02,0.001,0.1,16.6,0.32,0.0
1966,1,0.02,0.001,0.1,16.700000000000003,0.32,0.0
1967,1,0.02,0.001,0.1,16.8,0.32,0.0
1968,1,0.02,0.001,0.1,16.900000000000002,0.32,0.0
1969,1,0.02,0.001,0.1,17.000000000000004,0.32,0.0
1970,1,0.02,0.001,0.1,17.1,0.32,0.0
1971,1,0.02,0.001,0.1,17.200000000000003,0.32,0.0
1972,1,0.02,0.001,0.1,17.3,0.32,0.0
1973,1,0.02,0.001,0.1,17.400000000000002,0.32,0.0
1974,1,0.02,0.001,0.1,17.500000000000004,0.32,0.0
1975,1,0.02,0.001,0.1,17.6,0.32,0.0
1976,1,0.02,0.001,0.1,17.700000000000003,0.32,0.0
1977,1,0.02,0.001,0.1,17.8,0.32,0.0
1978,1,0.02,0.001,0.1,17.900000000000002,0.32,0.0
1979,1,0.02,0.001,0.1,18.000000000000004,0.32,0.0
1980,1,0.02,0.001,0.1,18.1,0.32,0.0
1981,1,0.02,0.001,0.1,18.200000000000003,0.32,0.0
1982,1,0.02,0.001,0.1,18.3,0.32,0.0
1983,1,0.02,0.001,0.1,18.400000000000002,0.32,0.0
1984,1,0.02,0.001,0.1,18.500000000000004,0.32,0.0
1985,1,0.02,0.001,0.1,18.6,0.32,0.0
1986,1,0.02,0.001,0.1,18.700000000000003,0.32,0.0
1987,1,0.02,0.001,0.1,18.8,0.32,0.0
1988,1,0.02,0.001,0.1,18.900000000000002,0.32,0.0
1989,1,0.02,0.001,0.1,19.000000000000004,0.32,0.0
1990,1,0.02,0.001,0.1,19.1,0.32,0.0
1991,1,0.02,0.001,0.1,19.200000000000003,0.32,0.0
1992,1,0.02,0.001,0.1,19.300000000000004,0.32,0.0
1993,1,0.02,0.001,0.1,19.400000000000002,0.32,0.0
1994,1,0.02,0.001,0.1,19.500000000000004,0.32,0.0
1995,1,0.02,0.001,0.1,19.6,0.32,0.0
1996,1,0.02,0.001,0.1,19.700000000000003,0.32,0.0
1997,1,0.02,0.001,0.1,19.800000000000004,0.32,0.0
1998,1,0.02,0.001,0.1,19.900000000000002,0.32,0.0
1999,1,0.02,0.001,0.1,20.000000000000004,0.32,0.0
2000,1,0.02,0.001,0.1,20.1,0.32,0.0
2001,1,0.02,0.001,0.1,20.200000000000003,0.32,0.0
2002,1,0.02,0.001,0.1,20.300000000000004,0.32,0.0
2003,1,0.02,0.001,0.1,20.400000000000002,0.32,0.0
2004,1,0.02,0.001,0.1,20.500000000000004,0.32,0.0
2005,1,0.02,0.001,0.1,20.6,0.32,0.0
2006,1,0.02,0.001,0.1,20.700000000000003,0.32,0.0
2007,1,0.02,0.001,0.1,20.800000000000004,0.32,0.0
2008,1,0.02,0.001,0.1,20.900000000000002,0.32,0.0
2009,1,0.02,0.001,0.1,21.000000000000004,0.32,0.0
2010,1,0.02,0.001,0.1,21.1,0.32,0.0
2011,1,0.02,0.001,0.1,21.200000000000003,0.32,0.0
2012,1,0.02,0.001,0.1,21.300000000000004,0.32,0.0
2013,1,0.02,0.001,0.1,21.400000000000002,0.32,0.0
2014,1,0.02,0.001,0.1,21.500000000000004,0.32,0.0
2015,1,0.02,0.001,0.1,21.6,0.32,0.0
2016,1,0.02,0.001,0.1,21.700000000000003,0.32,0.0
2017,1,0.02,0.001,0.1,21.800000000000004,0.32,0.0
2018,1,0.02,0.001,0.1,21.900000000000002,0.32,0.0
2019,1,0.02,0.001,0.1,22.000000000000004,0.32,0.0
2020,1,0.02,0.001,0.1,22.1,0.32,0.0
2021,1,0.02,0.001,0.1,22.200000000000003,0.32,0.0
2022,1,0.02,0.001,0.1,22.300000000000004,0.32,0.0
2023,1,0.02,0.001,0.1,22.400000000000002,0.32,0.0
2024,1,0.02,0.001,0.1,22.500000000000004,0.32,0.0
2025,1,0.02,0.001,0.1,22.6,0.32,0.0
2026,1,0.02,0.001,0.1,22.700000000000003,0.32,0.0
2027,1,0.02,0.001,0.1,22.800000000000004,0.32,0.0
